FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,Scores/Hygiene,Scores/Structural,Scores/ConfidenceInManagement,SchemeType,NewRatingPending,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingDate/_xsi:nil,Geocode/Longitude,Geocode/Latitude
948006,PI/000270158,The Cross Keys,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,09/07/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,13 Earle Street,,Liverpool,Liverpool,L3 9NS,,-2.9937299,53.4098343
752341,PI/000264341,Costa Coffee,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,30/01/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,10,5,FHRS,FALSE,"18 - 19, The Colonnades Gower Street",,Liverpool,Liverpool,L3 4AA,,-2.993718,53.3996411
1219297,71850,Peaberry Coffee House & Kitchen,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,16/01/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,"1 And 2a, The Colonnades Gower Street",,Liverpool,Liverpool,L3 4AA,,-2.993718,53.3996411
497652,PI/000208240,Quay Confectionary,Retailers - other,4613,5,fhrs_5_en-GB,17/12/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,0,FHRS,FALSE,"3A, The Colonnades Gower Street",,Liverpool,Liverpool,L3 4AA,,-2.993718,53.3996411
1244226,77235,Rubens Coffee,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,"20 - 21, The Colonnades Gower Street",,Liverpool,Liverpool,L3 4AA,TRUE,-2.993718,53.3996411
1241970,832838,St Paul's Social,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,21/02/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,4 St Pauls Square,,Liverpool,Liverpool,L3 9SJ,,-2.9937156,53.4104411
1244046,75770,Capaldi's Bagel House,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,08/04/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,10,FHRS,FALSE,"1, The Arcade Rumford Street",,Liverpool,Liverpool,L2 8UD,,-2.993660927,53.40688705
1219287,71010,Mann Island Social,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,04/12/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,23 Mann Island,,Liverpool,Liverpool,L3 1BP,,-2.9936037,53.4032546
1244444,PI/000273606,Framework Coffee,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,30/09/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,10,5,FHRS,FALSE,21 Mann Island,,Liverpool,Liverpool,L3 1BP,,-2.9935358,53.4035681
982491,PI/000271185,Fit Food Shack,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,12/07/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,"Harley Buildings, 11 Old Hall Street",,Liverpool,Liverpool,L3 9HT,,-2.993350983,53.40841675
1094224,PI/000274383,A Small Fish In a Big Pond Cafe,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,19/12/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,"Cafe, 16 Water Street",Liverpool Two,Liverpool,Liverpool,L2 8TD,,-2.9932616,53.4065213
497625,PI/000199073,Merseyside Maritime Museum,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,11/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,Merseyside Maritime Museum Hartley Quay,,Liverpool,Liverpool,L3 4AQ,,-2.993258953,53.40123749
1243918,71852,Dockside Dining,Pub/bar/nightclub,7843,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,11A Mann Island,,Liverpool,Liverpool,L3 1BP,TRUE,-2.9932466,53.4032662
1244481,PI/000274362,Liberte (second floor and roof top),Pub/bar/nightclub,7843,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,"Second Floor, 50 Brunswick Street",City Centre,Liverpool,Liverpool,L2 0PL,TRUE,-2.9932381,53.4055148
683728,PI/000248747,Meet Argentina,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,28/03/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,5,5,FHRS,FALSE,50 Brunswick Street,City Centre,Liverpool,Liverpool,L2 0PL,,-2.9932381,53.4055148
1043414,PI/000271627,The Bentley,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,28/03/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,50 Brunswick Street,City Centre,Liverpool,Liverpool,L2 0PL,,-2.9932381,53.4055148
1243493,15279,Etsu,Pub/bar/nightclub,7843,3,fhrs_3_en-GB,04/08/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,"Beetham Plaza, 25 The Strand",,Liverpool,Liverpool,L2 0XJ,,-2.9932016,53.4052364
1048026,PI/000272484,Silk Road,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,31/01/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,"Beetham Plaza, 25 The Strand",,Liverpool,Liverpool,L2 0XJ,,-2.9932016,53.4052364
1377189,79887,Flour Will Fly,Other catering premises,7841,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,"4, Oriel Chambers, 14 - 16 Water Street",Liverpool Two,Liverpool,Liverpool,L2 8TD,TRUE,-2.993172,53.406549
521658,PI/000234366,City News,Retailers - other,4613,5,fhrs_5_en-GB,25/10/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,33 Water Street,Liverpool Two,Liverpool,Liverpool,L2 0RD,,-2.9931533,53.4062368
1243842,71761,Puffin Rooms,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,28/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,10,FHRS,FALSE,"The Albany, 8 Old Hall Street",,Liverpool,Liverpool,L3 9EL,,-2.993099928,53.40860748
948000,PI/000267741,Turmeaus Tobacconist,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,20/02/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,Turmeaus Old Hall Street,,Liverpool,Liverpool,L3 9NA,,-2.9930841,53.4085902
1243784,71698,T(N)S Catering Management,Other catering premises,7841,5,fhrs_5_en-GB,28/11/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,"Tns Catering Management, 101 Old Hall Street",,Liverpool,Liverpool,L3 9HF,,-2.99307394,53.40813065
521484,PI/000032337,J W News,Retailers - other,4613,1,fhrs_1_en-GB,17/04/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,15,20,FHRS,FALSE,6 Chapel Street,,Liverpool,Liverpool,L3 9AG,,-2.9929657,53.4080249
496371,PI/000044723,The Granary,Takeaway/sandwich shop,7844,2,fhrs_2_en-GB,30/08/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,15,10,FHRS,FALSE,7 Drury Lane,,Liverpool,Liverpool,L2 0SD,,-2.9928465,53.4061382
634237,PI/000242521,Out to Lunch,Takeaway/sandwich shop,7844,3,fhrs_3_en-GB,26/02/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,2 Chapel Street,,Liverpool,Liverpool,L3 9AG,,-2.9928462,53.4080618
1243808,71724,Starbucks,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,29/11/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,"Starbucks, Cotton Exchange Old Hall Street",,Liverpool,Liverpool,L3 9LQ,,-2.9928188,53.409369
1243903,71834,One Fine Day,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,10/01/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,0,5,FHRS,FALSE,"One Fine Day Restaurant, Cotton Exchange Old Hall Street",,Liverpool,Liverpool,L3 9LQ,,-2.992815971,53.40936661
606060,PI/000256571,Fazenda,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,26/01/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,"Unit 2, Horton House Exchange Flags",,Liverpool,Liverpool,L2 3YL,,-2.992683887,53.40754318
521476,PI/000025669,Philpotts,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,09/01/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,29 - 31 Brunswick Street,City Centre,Liverpool,Liverpool,L2 0PJ,,-2.9924711,53.4055211
1243883,71811,The Express Sandwich Co,Takeaway/sandwich shop,7844,3,fhrs_3_en-GB,07/08/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,40 Brunswick Street,City Centre,Liverpool,Liverpool,L2 0PL,,-2.9924319,53.4057732
498143,PI/000240376,Costa Coffee,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,04/01/2021,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,1A Tithebarn Street,,Liverpool,Liverpool,L2 2NZ,,-2.9924123,53.4081922
498194,PI/000241388,Sandhills Cafe,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,07/01/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,10,FHRS,FALSE,45 Sandhills Lane,,Liverpool,Liverpool,L5 9XE,,-2.992385,53.4306459
1243771,71682,M to Go,Retailers - other,4613,5,fhrs_5_en-GB,16/05/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,"M To Go Moorfields Station, Tithebarn House Tithebarn Street",,Liverpool,Liverpool,L3 9SQ,,-2.9923563,53.4083446
908787,PI/000269308,Sanskruti Restaurant,Restaurant/Cafe/Canteen,1,3,fhrs_3_en-GB,25/07/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,Sanscruti Restaurant Lombard Chambers Bixteth Street,,Liverpool,Liverpool,L3 9NA,,-2.992258072,53.40926361
1158867,PI/000273128,Staycity Aparthotel Liverpool,Hotel/bed & breakfast/guest house,7842,5,fhrs_5_en-GB,26/06/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,"Staycity, 25 Drury Lane",,Liverpool,Liverpool,L2 0PH,,-2.992232,53.405368
498826,PI/000248201,The Pumphouse,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,15/12/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,The Pumphouse Hartley Quay,,Liverpool,Liverpool,L3 4AN,,-2.991950035,53.40186691
650701,PI/000244829,Heeton Concept Hotel City Centre Liverpool,Hotel/bed & breakfast/guest house,7842,5,fhrs_5_en-GB,22/01/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,28 James Street,City Centre,Liverpool,Liverpool,L2 7PQ,,-2.991931915,53.40496063
1105637,PI/000272215,The Old Bank,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,06/02/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,5,FHRS,FALSE,2 James Street,City Centre,Liverpool,Liverpool,L2 7PQ,,-2.991931915,53.40496063
577557,PI/000258374,James Street News and Food,Retailers - other,4613,3,fhrs_3_en-GB,10/01/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,5,10,FHRS,FALSE,"Retail Unit, James Street Underground Station James Street",City Centre,Liverpool,Liverpool,L2 7PQ,,-2.9919316,53.4049593
497641,PI/000201561,Gusto,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,13/03/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,"1 - 8, Edward Pavilion Salthouse Quay",,Liverpool,Liverpool,L3 4AF,,-2.991830111,53.40121078
948001,PI/000268598,Mowgli,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,15/01/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,10,10,FHRS,FALSE,3 Water Street,Liverpool Two,Liverpool,Liverpool,L2 0RD,,-2.9918233,53.4066928
1219360,832709,Black Barrel,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,22/04/2021,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,10,5,FHRS,FALSE,6 Castle Street,City Centre,Liverpool,Liverpool,L2 0NA,,-2.991806984,53.40669632
1080531,PI/000033206,Maluco Pizzeria,Restaurant/Cafe/Canteen,1,2,fhrs_2_en-GB,16/12/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,15,10,FHRS,FALSE,2 Castle Street,City Centre,Liverpool,Liverpool,L2 0NA,,-2.9918065,53.4066952
496641,PI/000084774,The Liverpool,Pub/bar/nightclub,7843,3,fhrs_3_en-GB,08/04/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,5,10,FHRS,FALSE,14 James Street,City Centre,Liverpool,Liverpool,L2 7PQ,,-2.9916484,53.4050696
498156,PI/000240676,Travelodge Liverpool Central The Strand,Hotel/bed & breakfast/guest house,7842,4,fhrs_4_en-GB,04/10/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,10,5,FHRS,FALSE,"Travel Lodge, 17 Strand Street",,Liverpool,Liverpool,L2 7SR,,-2.991641045,53.40409088
1244160,76388,Turncoat Bar,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,"30, Edward Pavilion Salthouse Quay",,Liverpool,Liverpool,L3 4AF,TRUE,-2.9916347,53.4009432
497868,PI/000233079,Philpotts,Takeaway/sandwich shop,7844,5,fhrs_5_en-GB,11/01/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,0,5,FHRS,FALSE,Philpotts Limited Exchange Passage East,,Liverpool,Liverpool,L2 3QT,,-2.99160409,53.40769577
622235,PI/000246120,Tesco,Retailers - supermarkets/hypermarkets,7840,5,fhrs_5_en-GB,03/06/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,"Tesco Express Supermarket, 19 Strand Street",,Liverpool,Liverpool,L2 7SR,,-2.991595984,53.40406418
1377194,79911,Cafe Sass,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,"Silkhouse Court, 7 Tithebarn Street",,Liverpool,Liverpool,,TRUE,-2.991582,53.4086836
497910,PI/000234897,Bizz Kidz Day Nursery,Hospitals/Childcare/Caring Premises,5,5,fhrs_5_en-GB,08/04/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,"Bizz Kidz, Silkhouse Court Tithebarn Street",,Liverpool,Liverpool,L2 2LZ,,-2.991581917,53.40868378
521555,PI/000120507,The Corn Market Tavern,Pub/bar/nightclub,7843,3,fhrs_3_en-GB,24/10/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,2 Old Ropery,,Liverpool,Liverpool,L2 7NT,,-2.991538048,53.40547562
498316,PI/000243633,McGuffie's,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,11/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,10 Castle Street,City Centre,Liverpool,Liverpool,L2 0NE,,-2.9914733,53.4065991
861184,PI/000266513,Pasta Cosa,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,28/09/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,12 Castle Street,City Centre,Liverpool,Liverpool,L2 0NE,,-2.9914577,53.4065723
498122,PI/000239977,Chop Chop,Takeaway/sandwich shop,7844,4,fhrs_4_en-GB,01/05/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,10,10,FHRS,FALSE,52 Fenwick Street,,Liverpool,Liverpool,L2 7NB,,-2.9914332,53.4055208
1094199,PI/000272325,Rox,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,22/11/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,16 Castle Street,City Centre,Liverpool,Liverpool,L2 0NE,,-2.991426945,53.40654373
861196,PI/000268516,Gretas,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,25/04/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,5,5,FHRS,FALSE,36 Fenwick Street,,Liverpool,Liverpool,L2 7NB,,-2.991418,53.4055119
509430,PI/000201535,Holiday Inn Express,Hotel/bed & breakfast/guest house,7842,5,fhrs_5_en-GB,31/07/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,"Express By Holiday Inn, Britannia Pavilion Gower Street",,Liverpool,Liverpool,L3 4AD,,-2.991381884,53.39941025
1219286,70991,Maray Dockside,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,04/12/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,"4, Britannia Pavilion Gower Street",,Liverpool,Liverpool,L3 4AD,,-2.991381884,53.39941025
1243931,71867,"The Fab 4 Cafe, Beatles Story",Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,08/05/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,"The Fab 4 Cafe At The Beatles Story, Britania Pavilion Gower Street",,Liverpool,Liverpool,L3 4AD,,-2.991381884,53.39941025
498748,PI/000247746,Gallery Cafe,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,11/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,"11, Britannia Pavilion Gower Street",,Liverpool,Liverpool,L3 4AD,,-2.9913814,53.3994088
1294083,77082,Lerpwl,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,"2 - 3, Britannia Pavilion Gower Street",,Liverpool,Liverpool,L3 4AD,TRUE,-2.9913814,53.3994088
1244428,PI/000273014,Lunyalita,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,06/11/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,"5, Britannia Pavilion Gower Street",,Liverpool,Liverpool,L3 4AD,,-2.9913814,53.3994088
497638,PI/000201519,Pan American Club,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,13/12/2017,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,10,FHRS,FALSE,"22, Britannia Pavilion Gower Street",,Liverpool,Liverpool,L3 4AD,,-2.9913814,53.3994088
497921,PI/000234955,Premier Inn,Hotel/bed & breakfast/guest house,7842,5,fhrs_5_en-GB,06/06/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,"26A, Britannia Pavilion Gower Street",,Liverpool,Liverpool,L3 4AD,,-2.9913814,53.3994088
1219294,71565,Rosa's Thai Cafe,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,17/12/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,"7, Britannia Pavilion Gower Street",,Liverpool,Liverpool,L3 4AD,,-2.9913814,53.3994088
1264129,78313,Roughhandmade Ltd,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,"2 - 3, Britannia Pavilion Gower Street",,Liverpool,Liverpool,L3 4AD,TRUE,-2.9913814,53.3994088
1371962,79830,The One O'Clock Gun,Restaurant/Cafe/Canteen,1,AwaitingInspection,fhrs_awaitinginspection_en-GB,,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,,,,FHRS,FALSE,"2 - 3, Britannia Pavilion Gower Street",,Liverpool,Liverpool,L3 4AD,TRUE,-2.9913814,53.3994088
622257,PI/000259911,The Smugglers Cove,Restaurant/Cafe/Canteen,1,4,fhrs_4_en-GB,27/03/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,10,5,FHRS,FALSE,"8, Britannia Pavilion Gower Street",,Liverpool,Liverpool,L3 4AD,,-2.9913814,53.3994088
498681,PI/000247295,Whats Cooking,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,11/07/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,"24, Britannia Pavilion Gower Street",,Liverpool,Liverpool,L3 4AD,,-2.9913814,53.3994088
1038838,PI/000252611,Travelodge,Hotel/bed & breakfast/guest house,7842,5,fhrs_5_en-GB,19/01/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,"Travelodge, 38 Exchange Street East",,Liverpool,Liverpool,L2 3PS,,-2.9913758,53.4082269
752291,PI/000255645,Jenny's Bar,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,19/06/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,5,0,FHRS,FALSE,Jennys Seafood Restaurant Fenwick Street,,Liverpool,Liverpool,L2 7NB,,-2.991372108,53.40545654
908779,PI/000267911,The Alchemist Bar and Restaurant,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,26/04/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,"Heywood Building, 5 Brunswick Street",City Centre,Liverpool,Liverpool,L2 0PQ,,-2.9913662,53.4058719
1094196,PI/000271751,The Sanctuary Tap,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,27/11/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,0,0,FHRS,FALSE,18 Castle Street,City Centre,Liverpool,Liverpool,L2 0NE,,-2.9913507,53.4065012
1244423,PI/000272521,Wetherspoons,Restaurant/Cafe/Canteen,1,5,fhrs_5_en-GB,04/03/2020,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,5,5,FHRS,FALSE,15 James Street,City Centre,Liverpool,Liverpool,L2 7NX,,-2.9913398,53.4047395
498765,PI/000247902,Exchange East News,Retailers - other,4613,5,fhrs_5_en-GB,22/06/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,0,5,FHRS,FALSE,34 Exchange Street East,,Liverpool,Liverpool,L2 3PQ,,-2.9913277,53.4081014
1243935,71871,Smash It Ice Cream,Takeaway/sandwich shop,7844,3,fhrs_3_en-GB,25/07/2018,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,5,10,10,FHRS,FALSE,Unit 3 Burlington Street,,Liverpool,Liverpool,L3 6LG,,-2.9912445,53.4183144
1244105,76065,Liverpool Brewing Company,Pub/bar/nightclub,7843,5,fhrs_5_en-GB,21/10/2019,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,39 Brasenose Road,,Liverpool,Liverpool,L20 8HL,,-2.9912202,53.4377741
876542,PI/000268856,AB Quality Meats,Mobile caterer,7846,5,fhrs_5_en-GB,18/05/2016,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,0,0,0,FHRS,FALSE,1 St Johns Road,,Liverpool,Liverpool,L20 8BH,,-2.9912099,53.4386281
497118,PI/000129388,Pat Blood Meats,Distributors/Transporters,7,3,fhrs_3_en-GB,29/03/2021,414,Liverpool,http://www.liverpool.gov.uk,environmental.health@liverpool.gov.uk,10,10,10,FHRS,FALSE,1 St Johns Road,,Liverpool,Liverpool,L20 8BH,,-2.9912099,53.4386281
